country,year,iso,ref,Category,Income..net.,incomegroup,id,gdp_ppp_pc_usd2011,avg_gdp,loggdp,population,TFP_yoy,Primary_prct,Secondary_prct,Tertiary_prct,gini,labsh,Pub_spend_Educ,Educ_GINI,life_exp,Component2,Trade
Kazakhstan,2010,kaz,kaz2010,d3,0.060840554,Upper middle income,Kazakhstan2010,20.0925,12.52243103,3.000346611,32651249,1.170122054,0.032,0.744,0.205,0.301008245,0.419138193,3.462260008,16.41506,68.45,-0.330742332,74.1382659
Kyrgyzstan,2010,kgz,kgz2010,d3,0.059351463,Lower middle income,Kyrgyzstan2010,2.803,4.879375,1.030690272,5422298,0.798258537,0.067,0.797,0.12,0.320176744,0.534702539,5.818830013,17.509888,69.3,-0.375882491,133.2328505
Lesotho,2010,lso,lso2010,d3,0.023719652,Lower middle income,Lesotho2010,2.419,4.879375,0.883354232,1995575,0.775661522,0.332,0.197,0.05,0.557284344,0.613059044,,22.871848,45.1,1.052816776,149.1154175
Mongolia,2010,mng,mng2010,d3,0.052969646,Lower middle income,Mongolia2010,7.688,4.879375,2.039660672,2719902,1.179305429,0.102,0.649,0.206,0.350676867,0.354153216,4.645100117,,67.38,0.622517237,103.3500317
Namibia,2010,nam,nam2010,d3,0.020847834,Upper middle income,Namibia2010,8.678,12.52243103,2.160791087,2118877,0.880470401,0.249,0.345,0.069,0.62160972,0.545172274,8.243300438,34.086924,56.665,-3.872427025,108.0724772
Nigeria,2010,nga,nga2010,d3,0.039567831,Lower middle income,Nigeria2010,5.084,4.879375,1.626098353,634237983,0.744226064,0.185,0.285,0.087,0.446891807,0.502270579,,46.061082,50.896,0.938949567,43.32075684
Sao Tome and Principe,2010,stp,stp2010,d3,0.055947827,Lower middle income,Sao Tome and Principe2010,2.56,4.879375,0.940007258,180372,0.940923198,0.281,0.158,0.009,0.329297485,0.738317966,9.651470184,,67.43,0.485135328,
Sri Lanka,2010,lka,lka2010,d3,0.050310556,Lower middle income,Sri Lanka2010,8.5165,4.879375,2.142005458,40460091,1.454470102,0.111,0.538,0.172,0.382528426,0.386605084,1.717740059,20.579831,75.439,-0.806470259,46.36388695
Thailand,2010,tha,tha2010,d3,0.04424783,Upper middle income,Thailand2010,13.489,12.52243103,2.601874538,67195032,1.99668027,0.442,0.362,0.132,0.413335102,0.664609075,3.508440018,28.144026,74.184,0.466024016,127.2505226
Turkey,2010,tur,tur2010,d3,0.045949648,Upper middle income,Turkey2010,17.959,12.52243103,2.888091382,289307734,1.309574339,0.282,0.467,0.129,0.404969885,0.413919747,,33.670152,74.507,1.193896312,46.69446523
Ukraine,2010,ukr,ukr2010,d3,0.064988735,Lower middle income,Ukraine2010,7.838,4.879375,2.0589837,45792084,0.607872706,0.043,0.772,0.167,0.270370196,0.558441222,7.397079945,19.682529,70.26536585,-0.589761188,95.72973045
Zambia,2010,zmb,zmb2010,d3,0.025634197,Lower middle income,Zambia2010,3.338,4.879375,1.205371825,13605986,1.301259189,0.231,0.292,0.086,0.570651002,0.445720881,3.700000048,23.582764,55.655,-1.657629267,67.90091903
Armenia,2010,arm,arm2010,d4,0.06779892,Upper middle income,Armenia2010,6.703,12.52243103,1.902555187,5754625,1.566803125,0.029,0.75,0.214,0.320068611,0.568248868,3.249000072,15.79379,73.331,-0.770128277,64.64297597
Belarus,2010,blr,blr2010,d4,0.070503612,Upper middle income,Belarus2010,16.381,12.52243103,2.796122127,9420576,2.095722157,0.066,0.726,0.198,0.305902644,0.597507298,5.220039845,18.918924,70.40487805,0.22018549,115.917973
Botswana,2010,bwa,bwa2010,d4,0.026903976,Upper middle income,Botswana2010,13.144,12.52243103,2.575965381,8031704,1.384885804,0.227,0.433,0.136,0.615266231,0.277960986,,12.983629,60.211,-2.464102625,94.89979534
China,2010,chn,chn2010,d4,0.052515986,Upper middle income,China2010,9.313,12.52243103,2.231411274,8185697178,7.694744828,0.168,0.609,0.107,0.427091699,0.548255086,3.754640102,14.460403,74.409,0.643725936,50.71707766
Eswatini,2010,swz,swz2010,d4,0.03793912,Lower middle income,Eswatini2010,8.242,4.879375,2.109243033,1064841,0.764343135,0.262,0.354,0.08,0.532033759,0.612078846,6.118370056,21.1,46.601,0.231329732,106.6674434
India,2010,ind,ind2010,d4,0.062208148,Lower middle income,India2010,4.457,4.879375,1.494475894,7395785337,2.48769629,0.144,0.366,0.09,0.358792729,0.51054883,3.377690077,37.468932,66.693,-1.294009266,49.2552065
Indonesia,2010,idn,idn2010,d4,0.058173938,Lower middle income,Indonesia2010,8.4455,4.879375,2.133633755,968026795,1.047501248,0.33,0.454,0.067,0.37679721,0.46584481,2.81227994,,69.205,0.309199185,46.70127388
Jamaica,2010,jam,jam2010,d4,0.056222838,Upper middle income,Jamaica2010,7.999,12.52243103,2.079316534,2817210,0.852088428,0.131,0.661,0.145,0.409297423,0.586538792,6.370600224,20.980635,74.038,0.22324541,80.92040032
Kazakhstan,2010,kaz,kaz2010,d4,0.069746298,Upper middle income,Kazakhstan2010,20.0925,12.52243103,3.000346611,32651249,1.170122054,0.032,0.744,0.205,0.301008245,0.419138193,3.462260008,16.41506,68.45,-0.330742332,74.1382659
Kyrgyzstan,2010,kgz,kgz2010,d4,0.068880797,Lower middle income,Kyrgyzstan2010,2.803,4.879375,1.030690272,5422298,0.798258537,0.067,0.797,0.12,0.320176744,0.534702539,5.818830013,17.509888,69.3,-0.375882491,133.2328505
Lesotho,2010,lso,lso2010,d4,0.03512624,Lower middle income,Lesotho2010,2.419,4.879375,0.883354232,1995575,0.775661522,0.332,0.197,0.05,0.557284344,0.613059044,,22.871848,45.1,1.052816776,149.1154175
Mongolia,2010,mng,mng2010,d4,0.063255037,Lower middle income,Mongolia2010,7.688,4.879375,2.039660672,2719902,1.179305429,0.102,0.649,0.206,0.350676867,0.354153216,4.645100117,,67.38,0.622517237,103.3500317
Namibia,2010,nam,nam2010,d4,0.026579413,Upper middle income,Namibia2010,8.678,12.52243103,2.160791087,2118877,0.880470401,0.249,0.345,0.069,0.62160972,0.545172274,8.243300438,34.086924,56.665,-3.872427025,108.0724772
Nigeria,2010,nga,nga2010,d4,0.050597078,Lower middle income,Nigeria2010,5.084,4.879375,1.626098353,634237983,0.744226064,0.185,0.285,0.087,0.446891807,0.502270579,,46.061082,50.896,0.938949567,43.32075684
Sao Tome and Principe,2010,stp,stp2010,d4,0.066717043,Lower middle income,Sao Tome and Principe2010,2.56,4.879375,0.940007258,180372,0.940923198,0.281,0.158,0.009,0.329297485,0.738317966,9.651470184,,67.43,0.485135328,
Sri Lanka,2010,lka,lka2010,d4,0.059252093,Lower middle income,Sri Lanka2010,8.5165,4.879375,2.142005458,40460091,1.454470102,0.111,0.538,0.172,0.382528426,0.386605084,1.717740059,20.579831,75.439,-0.806470259,46.36388695
Thailand,2010,tha,tha2010,d4,0.053842709,Upper middle income,Thailand2010,13.489,12.52243103,2.601874538,67195032,1.99668027,0.442,0.362,0.132,0.413335102,0.664609075,3.508440018,28.144026,74.184,0.466024016,127.2505226
Turkey,2010,tur,tur2010,d4,0.057953841,Upper middle income,Turkey2010,17.959,12.52243103,2.888091382,289307734,1.309574339,0.282,0.467,0.129,0.404969885,0.413919747,,33.670152,74.507,1.193896312,46.69446523
Ukraine,2010,ukr,ukr2010,d4,0.074398369,Lower middle income,Ukraine2010,7.838,4.879375,2.0589837,45792084,0.607872706,0.043,0.772,0.167,0.270370196,0.558441222,7.397079945,19.682529,70.26536585,-0.589761188,95.72973045
Zambia,2010,zmb,zmb2010,d4,0.032854299,Lower middle income,Zambia2010,3.338,4.879375,1.205371825,13605986,1.301259189,0.231,0.292,0.086,0.570651002,0.445720881,3.700000048,23.582764,55.655,-1.657629267,67.90091903
Armenia,2010,arm,arm2010,d5,0.077802683,Upper middle income,Armenia2010,6.703,12.52243103,1.902555187,5754625,1.566803125,0.029,0.75,0.214,0.320068611,0.568248868,3.249000072,15.79379,73.331,-0.770128277,64.64297597
Belarus,2010,blr,blr2010,d5,0.081317895,Upper middle income,Belarus2010,16.381,12.52243103,2.796122127,9420576,2.095722157,0.066,0.726,0.198,0.305902644,0.597507298,5.220039845,18.918924,70.40487805,0.22018549,115.917973
Botswana,2010,bwa,bwa2010,d5,0.036279241,Upper middle income,Botswana2010,13.144,12.52243103,2.575965381,8031704,1.384885804,0.227,0.433,0.136,0.615266231,0.277960986,,12.983629,60.211,-2.464102625,94.89979534
China,2010,chn,chn2010,d5,0.064645805,Upper middle income,China2010,9.313,12.52243103,2.231411274,8185697178,7.694744828,0.168,0.609,0.107,0.427091699,0.548255086,3.754640102,14.460403,74.409,0.643725936,50.71707766
Eswatini,2010,swz,swz2010,d5,0.048692334,Lower middle income,Eswatini2010,8.242,4.879375,2.109243033,1064841,0.764343135,0.262,0.354,0.08,0.532033759,0.612078846,6.118370056,21.1,46.601,0.231329732,106.6674434
India,2010,ind,ind2010,d5,0.071092627,Lower middle income,India2010,4.457,4.879375,1.494475894,7395785337,2.48769629,0.144,0.366,0.09,0.358792729,0.51054883,3.377690077,37.468932,66.693,-1.294009266,49.2552065
Indonesia,2010,idn,idn2010,d5,0.069127905,Lower middle income,Indonesia2010,8.4455,4.879375,2.133633755,968026795,1.047501248,0.33,0.454,0.067,0.37679721,0.46584481,2.81227994,,69.205,0.309199185,46.70127388
Jamaica,2010,jam,jam2010,d5,0.066707795,Upper middle income,Jamaica2010,7.999,12.52243103,2.079316534,2817210,0.852088428,0.131,0.661,0.145,0.409297423,0.586538792,6.370600224,20.980635,74.038,0.22324541,80.92040032
Kazakhstan,2010,kaz,kaz2010,d5,0.079120888,Upper middle income,Kazakhstan2010,20.0925,12.52243103,3.000346611,32651249,1.170122054,0.032,0.744,0.205,0.301008245,0.419138193,3.462260008,16.41506,68.45,-0.330742332,74.1382659
Kyrgyzstan,2010,kgz,kgz2010,d5,0.078242085,Lower middle income,Kyrgyzstan2010,2.803,4.879375,1.030690272,5422298,0.798258537,0.067,0.797,0.12,0.320176744,0.534702539,5.818830013,17.509888,69.3,-0.375882491,133.2328505
Lesotho,2010,lso,lso2010,d5,0.04748398,Lower middle income,Lesotho2010,2.419,4.879375,0.883354232,1995575,0.775661522,0.332,0.197,0.05,0.557284344,0.613059044,,22.871848,45.1,1.052816776,149.1154175
Mongolia,2010,mng,mng2010,d5,0.074507172,Lower middle income,Mongolia2010,7.688,4.879375,2.039660672,2719902,1.179305429,0.102,0.649,0.206,0.350676867,0.354153216,4.645100117,,67.38,0.622517237,103.3500317
Namibia,2010,nam,nam2010,d5,0.034082234,Upper middle income,Namibia2010,8.678,12.52243103,2.160791087,2118877,0.880470401,0.249,0.345,0.069,0.62160972,0.545172274,8.243300438,34.086924,56.665,-3.872427025,108.0724772
Nigeria,2010,nga,nga2010,d5,0.062533481,Lower middle income,Nigeria2010,5.084,4.879375,1.626098353,634237983,0.744226064,0.185,0.285,0.087,0.446891807,0.502270579,,46.061082,50.896,0.938949567,43.32075684
Sao Tome and Principe,2010,stp,stp2010,d5,0.077143581,Lower middle income,Sao Tome and Principe2010,2.56,4.879375,0.940007258,180372,0.940923198,0.281,0.158,0.009,0.329297485,0.738317966,9.651470184,,67.43,0.485135328,
Sri Lanka,2010,lka,lka2010,d5,0.068685102,Lower middle income,Sri Lanka2010,8.5165,4.879375,2.142005458,40460091,1.454470102,0.111,0.538,0.172,0.382528426,0.386605084,1.717740059,20.579831,75.439,-0.806470259,46.36388695
Thailand,2010,tha,tha2010,d5,0.06506004,Upper middle income,Thailand2010,13.489,12.52243103,2.601874538,67195032,1.99668027,0.442,0.362,0.132,0.413335102,0.664609075,3.508440018,28.144026,74.184,0.466024016,127.2505226
Turkey,2010,tur,tur2010,d5,0.069454055,Upper middle income,Turkey2010,17.959,12.52243103,2.888091382,289307734,1.309574339,0.282,0.467,0.129,0.404969885,0.413919747,,33.670152,74.507,1.193896312,46.69446523
Ukraine,2010,ukr,ukr2010,d5,0.084283855,Lower middle income,Ukraine2010,7.838,4.879375,2.0589837,45792084,0.607872706,0.043,0.772,0.167,0.270370196,0.558441222,7.397079945,19.682529,70.26536585,-0.589761188,95.72973045
Zambia,2010,zmb,zmb2010,d5,0.042101311,Lower middle income,Zambia2010,3.338,4.879375,1.205371825,13605986,1.301259189,0.231,0.292,0.086,0.570651002,0.445720881,3.700000048,23.582764,55.655,-1.657629267,67.90091903
Armenia,2010,arm,arm2010,d6,0.087667113,Upper middle income,Armenia2010,6.703,12.52243103,1.902555187,5754625,1.566803125,0.029,0.75,0.214,0.320068611,0.568248868,3.249000072,15.79379,73.331,-0.770128277,64.64297597
Belarus,2010,blr,blr2010,d6,0.092243527,Upper middle income,Belarus2010,16.381,12.52243103,2.796122127,9420576,2.095722157,0.066,0.726,0.198,0.305902644,0.597507298,5.220039845,18.918924,70.40487805,0.22018549,115.917973
Botswana,2010,bwa,bwa2010,d6,0.049158264,Upper middle income,Botswana2010,13.144,12.52243103,2.575965381,8031704,1.384885804,0.227,0.433,0.136,0.615266231,0.277960986,,12.983629,60.211,-2.464102625,94.89979534
China,2010,chn,chn2010,d6,0.078987201,Upper middle income,China2010,9.313,12.52243103,2.231411274,8185697178,7.694744828,0.168,0.609,0.107,0.427091699,0.548255086,3.754640102,14.460403,74.409,0.643725936,50.71707766
Eswatini,2010,swz,swz2010,d6,0.062106167,Lower middle income,Eswatini2010,8.242,4.879375,2.109243033,1064841,0.764343135,0.262,0.354,0.08,0.532033759,0.612078846,6.118370056,21.1,46.601,0.231329732,106.6674434
India,2010,ind,ind2010,d6,0.081109067,Lower middle income,India2010,4.457,4.879375,1.494475894,7395785337,2.48769629,0.144,0.366,0.09,0.358792729,0.51054883,3.377690077,37.468932,66.693,-1.294009266,49.2552065
Indonesia,2010,idn,idn2010,d6,0.082089,Lower middle income,Indonesia2010,8.4455,4.879375,2.133633755,968026795,1.047501248,0.33,0.454,0.067,0.37679721,0.46584481,2.81227994,,69.205,0.309199185,46.70127388
Jamaica,2010,jam,jam2010,d6,0.079184004,Upper middle income,Jamaica2010,7.999,12.52243103,2.079316534,2817210,0.852088428,0.131,0.661,0.145,0.409297423,0.586538792,6.370600224,20.980635,74.038,0.22324541,80.92040032
Kazakhstan,2010,kaz,kaz2010,d6,0.089676271,Upper middle income,Kazakhstan2010,20.0925,12.52243103,3.000346611,32651249,1.170122054,0.032,0.744,0.205,0.301008245,0.419138193,3.462260008,16.41506,68.45,-0.330742332,74.1382659
Kyrgyzstan,2010,kgz,kgz2010,d6,0.088783312,Lower middle income,Kyrgyzstan2010,2.803,4.879375,1.030690272,5422298,0.798258537,0.067,0.797,0.12,0.320176744,0.534702539,5.818830013,17.509888,69.3,-0.375882491,133.2328505
Lesotho,2010,lso,lso2010,d6,0.063892084,Lower middle income,Lesotho2010,2.419,4.879375,0.883354232,1995575,0.775661522,0.332,0.197,0.05,0.557284344,0.613059044,,22.871848,45.1,1.052816776,149.1154175
Mongolia,2010,mng,mng2010,d6,0.087778733,Lower middle income,Mongolia2010,7.688,4.879375,2.039660672,2719902,1.179305429,0.102,0.649,0.206,0.350676867,0.354153216,4.645100117,,67.38,0.622517237,103.3500317
Namibia,2010,nam,nam2010,d6,0.044023751,Upper middle income,Namibia2010,8.678,12.52243103,2.160791087,2118877,0.880470401,0.249,0.345,0.069,0.62160972,0.545172274,8.243300438,34.086924,56.665,-3.872427025,108.0724772
Nigeria,2010,nga,nga2010,d6,0.076281888,Lower middle income,Nigeria2010,5.084,4.879375,1.626098353,634237983,0.744226064,0.185,0.285,0.087,0.446891807,0.502270579,,46.061082,50.896,0.938949567,43.32075684
Sao Tome and Principe,2010,stp,stp2010,d6,0.089006551,Lower middle income,Sao Tome and Principe2010,2.56,4.879375,0.940007258,180372,0.940923198,0.281,0.158,0.009,0.329297485,0.738317966,9.651470184,,67.43,0.485135328,
Sri Lanka,2010,lka,lka2010,d6,0.079295624,Lower middle income,Sri Lanka2010,8.5165,4.879375,2.142005458,40460091,1.454470102,0.111,0.538,0.172,0.382528426,0.386605084,1.717740059,20.579831,75.439,-0.806470259,46.36388695
Thailand,2010,tha,tha2010,d6,0.078514285,Upper middle income,Thailand2010,13.489,12.52243103,2.601874538,67195032,1.99668027,0.442,0.362,0.132,0.413335102,0.664609075,3.508440018,28.144026,74.184,0.466024016,127.2505226
Turkey,2010,tur,tur2010,d6,0.082867459,Upper middle income,Turkey2010,17.959,12.52243103,2.888091382,289307734,1.309574339,0.282,0.467,0.129,0.404969885,0.413919747,,33.670152,74.507,1.193896312,46.69446523
Ukraine,2010,ukr,ukr2010,d6,0.094029445,Lower middle income,Ukraine2010,7.838,4.879375,2.0589837,45792084,0.607872706,0.043,0.772,0.167,0.270370196,0.558441222,7.397079945,19.682529,70.26536585,-0.589761188,95.72973045
Zambia,2010,zmb,zmb2010,d6,0.053846298,Lower middle income,Zambia2010,3.338,4.879375,1.205371825,13605986,1.301259189,0.231,0.292,0.086,0.570651002,0.445720881,3.700000048,23.582764,55.655,-1.657629267,67.90091903
Armenia,2010,arm,arm2010,d7,0.09984024,Upper middle income,Armenia2010,6.703,12.52243103,1.902555187,5754625,1.566803125,0.029,0.75,0.214,0.320068611,0.568248868,3.249000072,15.79379,73.331,-0.770128277,64.64297597
Belarus,2010,blr,blr2010,d7,0.105581823,Upper middle income,Belarus2010,16.381,12.52243103,2.796122127,9420576,2.095722157,0.066,0.726,0.198,0.305902644,0.597507298,5.220039845,18.918924,70.40487805,0.22018549,115.917973
Botswana,2010,bwa,bwa2010,d7,0.067709461,Upper middle income,Botswana2010,13.144,12.52243103,2.575965381,8031704,1.384885804,0.227,0.433,0.136,0.615266231,0.277960986,,12.983629,60.211,-2.464102625,94.89979534
China,2010,chn,chn2010,d7,0.096888603,Upper middle income,China2010,9.313,12.52243103,2.231411274,8185697178,7.694744828,0.168,0.609,0.107,0.427091699,0.548255086,3.754640102,14.460403,74.409,0.643725936,50.71707766
Eswatini,2010,swz,swz2010,d7,0.083057153,Lower middle income,Eswatini2010,8.242,4.879375,2.109243033,1064841,0.764343135,0.262,0.354,0.08,0.532033759,0.612078846,6.118370056,21.1,46.601,0.231329732,106.6674434
India,2010,ind,ind2010,d7,0.094091216,Lower middle income,India2010,4.457,4.879375,1.494475894,7395785337,2.48769629,0.144,0.366,0.09,0.358792729,0.51054883,3.377690077,37.468932,66.693,-1.294009266,49.2552065
Indonesia,2010,idn,idn2010,d7,0.098627574,Lower middle income,Indonesia2010,8.4455,4.879375,2.133633755,968026795,1.047501248,0.33,0.454,0.067,0.37679721,0.46584481,2.81227994,,69.205,0.309199185,46.70127388
Jamaica,2010,jam,jam2010,d7,0.094981978,Upper middle income,Jamaica2010,7.999,12.52243103,2.079316534,2817210,0.852088428,0.131,0.661,0.145,0.409297423,0.586538792,6.370600224,20.980635,74.038,0.22324541,80.92040032
Kazakhstan,2010,kaz,kaz2010,d7,0.102711031,Upper middle income,Kazakhstan2010,20.0925,12.52243103,3.000346611,32651249,1.170122054,0.032,0.744,0.205,0.301008245,0.419138193,3.462260008,16.41506,68.45,-0.330742332,74.1382659
Kyrgyzstan,2010,kgz,kgz2010,d7,0.101496466,Lower middle income,Kyrgyzstan2010,2.803,4.879375,1.030690272,5422298,0.798258537,0.067,0.797,0.12,0.320176744,0.534702539,5.818830013,17.509888,69.3,-0.375882491,133.2328505
Lesotho,2010,lso,lso2010,d7,0.085044623,Lower middle income,Lesotho2010,2.419,4.879375,0.883354232,1995575,0.775661522,0.332,0.197,0.05,0.557284344,0.613059044,,22.871848,45.1,1.052816776,149.1154175
Mongolia,2010,mng,mng2010,d7,0.102711031,Lower middle income,Mongolia2010,7.688,4.879375,2.039660672,2719902,1.179305429,0.102,0.649,0.206,0.350676867,0.354153216,4.645100117,,67.38,0.622517237,103.3500317
Namibia,2010,nam,nam2010,d7,0.061636633,Upper middle income,Namibia2010,8.678,12.52243103,2.160791087,2118877,0.880470401,0.249,0.345,0.069,0.62160972,0.545172274,8.243300438,34.086924,56.665,-3.872427025,108.0724772
Nigeria,2010,nga,nga2010,d7,0.094429903,Lower middle income,Nigeria2010,5.084,4.879375,1.626098353,634237983,0.744226064,0.185,0.285,0.087,0.446891807,0.502270579,,46.061082,50.896,0.938949567,43.32075684
Sao Tome and Principe,2010,stp,stp2010,d7,0.103815182,Lower middle income,Sao Tome and Principe2010,2.56,4.879375,0.940007258,180372,0.940923198,0.281,0.158,0.009,0.329297485,0.738317966,9.651470184,,67.43,0.485135328,
Sri Lanka,2010,lka,lka2010,d7,0.093767412,Lower middle income,Sri Lanka2010,8.5165,4.879375,2.142005458,40460091,1.454470102,0.111,0.538,0.172,0.382528426,0.386605084,1.717740059,20.579831,75.439,-0.806470259,46.36388695
Thailand,2010,tha,tha2010,d7,0.096196543,Upper middle income,Thailand2010,13.489,12.52243103,2.601874538,67195032,1.99668027,0.442,0.362,0.132,0.413335102,0.664609075,3.508440018,28.144026,74.184,0.466024016,127.2505226
Turkey,2010,tur,tur2010,d7,0.09939858,Upper middle income,Turkey2010,17.959,12.52243103,2.888091382,289307734,1.309574339,0.282,0.467,0.129,0.404969885,0.413919747,,33.670152,74.507,1.193896312,46.69446523
Ukraine,2010,ukr,ukr2010,d7,0.104808917,Lower middle income,Ukraine2010,7.838,4.879375,2.0589837,45792084,0.607872706,0.043,0.772,0.167,0.270370196,0.558441222,7.397079945,19.682529,70.26536585,-0.589761188,95.72973045
Zambia,2010,zmb,zmb2010,d7,0.072015648,Lower middle income,Zambia2010,3.338,4.879375,1.205371825,13605986,1.301259189,0.231,0.292,0.086,0.570651002,0.445720881,3.700000048,23.582764,55.655,-1.657629267,67.90091903
