"state","year","sce","MODEL","ssp_gdp_pc"
"CT",1983,"Historical","GCAM-USA",30.3745
"CT",1984,"Historical","GCAM-USA",30.20257
"CT",1985,"Historical","GCAM-USA",30.00443
"CT",1986,"Historical","GCAM-USA",29.79038
"CT",1987,"Historical","GCAM-USA",29.57936
"CT",1988,"Historical","GCAM-USA",31.14187
"CT",1989,"Historical","GCAM-USA",31.44424
"CT",1990,"Historical","GCAM-USA",31.53496
"CT",1991,"Historical","GCAM-USA",30.76464
"CT",1992,"Historical","GCAM-USA",31.3185
"CT",1993,"Historical","GCAM-USA",30.95038
"CT",1994,"Historical","GCAM-USA",31.69176
"CT",1995,"Historical","GCAM-USA",33.69674
"CT",1996,"Historical","GCAM-USA",34.56033
"CT",1997,"Historical","GCAM-USA",36.98712
"CT",1998,"Historical","GCAM-USA",38.08054
"CT",1999,"Historical","GCAM-USA",39.12872
"CT",2000,"Historical","GCAM-USA",40.20581
"CT",2001,"Historical","GCAM-USA",40.32548
"CT",2002,"Historical","GCAM-USA",39.75493
"CT",2003,"Historical","GCAM-USA",39.92657
"CT",2004,"Historical","GCAM-USA",42.37465
"CT",2005,"Historical","GCAM-USA",43.16881
"CT",2006,"Historical","GCAM-USA",44.79359
"CT",2007,"Historical","GCAM-USA",46.41544
"CT",2008,"Historical","GCAM-USA",46.13148
"CT",2009,"Historical","GCAM-USA",43.63277
"CT",2010,"Historical","GCAM-USA",43.32977
"CT",2011,"Historical","GCAM-USA",42.18125
"CT",2012,"Historical","GCAM-USA",42.52915
"CT",2013,"Historical","GCAM-USA",41.65938
"CT",2014,"Historical","GCAM-USA",41.61178
"CT",2015,"Historical","GCAM-USA",42.91759
"CT",2016,"Historical","GCAM-USA",43.12834
"CT",2017,"Historical","GCAM-USA",43.85422
"CT",2018,"Historical","GCAM-USA",44.21617
"CT",2019,"Historical","GCAM-USA",44.77151
"CT",2020,"Historical","GCAM-USA",45.35981
"DC",1971,"Historical","GCAM-USA",53.80848
"DC",1972,"Historical","GCAM-USA",54.38862
"DC",1973,"Historical","GCAM-USA",55.20706
"DC",1974,"Historical","GCAM-USA",56.20663
"DC",1975,"Historical","GCAM-USA",57.08113
"DC",1976,"Historical","GCAM-USA",58.31844
"DC",1977,"Historical","GCAM-USA",59.61057
"DC",1978,"Historical","GCAM-USA",60.68625
"DC",1979,"Historical","GCAM-USA",62.0867
"DC",1980,"Historical","GCAM-USA",63.25448
"DC",1981,"Historical","GCAM-USA",63.35378
"DC",1982,"Historical","GCAM-USA",63.65356
"DC",1983,"Historical","GCAM-USA",63.855
"DC",1984,"Historical","GCAM-USA",63.75412
"DC",1985,"Historical","GCAM-USA",63.55332
"DC",1986,"Historical","GCAM-USA",63.25448
"DC",1987,"Historical","GCAM-USA",63.35378
"DC",1988,"Historical","GCAM-USA",66.8524
"DC",1989,"Historical","GCAM-USA",68.78459
"DC",1990,"Historical","GCAM-USA",72.52043
"DC",1991,"Historical","GCAM-USA",72.51754
"DC",1992,"Historical","GCAM-USA",74.15834
"DC",1993,"Historical","GCAM-USA",76.24634
"DC",1994,"Historical","GCAM-USA",77.70048
"DC",1995,"Historical","GCAM-USA",77.49839
"DC",1996,"Historical","GCAM-USA",78.32577
"DC",1997,"Historical","GCAM-USA",95.76908
"DC",1998,"Historical","GCAM-USA",98.92878
"DC",1999,"Historical","GCAM-USA",103.641
"DC",2000,"Historical","GCAM-USA",94.70325
"DC",2001,"Historical","GCAM-USA",97.6139
"DC",2002,"Historical","GCAM-USA",100.946
"DC",2003,"Historical","GCAM-USA",103.6404
"DC",2004,"Historical","GCAM-USA",108.8983
"DC",2005,"Historical","GCAM-USA",111.3482
"DC",2006,"Historical","GCAM-USA",110.9292
"DC",2007,"Historical","GCAM-USA",113.5925
"DC",2008,"Historical","GCAM-USA",116.8272
"DC",2009,"Historical","GCAM-USA",113.5211
"DC",2010,"Historical","GCAM-USA",115.3749
"DC",2011,"Historical","GCAM-USA",114.2828
"DC",2012,"Historical","GCAM-USA",111.9171
"DC",2013,"Historical","GCAM-USA",109.3414
"DC",2014,"Historical","GCAM-USA",109.4884
"DC",2015,"Historical","GCAM-USA",109.4997
"DC",2016,"Historical","GCAM-USA",110.3649
"DC",2017,"Historical","GCAM-USA",109.9551
"DC",2018,"Historical","GCAM-USA",111.4951
"DC",2019,"Historical","GCAM-USA",111.6869
"DC",2020,"Historical","GCAM-USA",111.974
"DE",1971,"Historical","GCAM-USA",34.18124
"DE",1972,"Historical","GCAM-USA",33.70402
"DE",1973,"Historical","GCAM-USA",33.41246
"DE",1974,"Historical","GCAM-USA",33.23994
"DE",1975,"Historical","GCAM-USA",32.90018
"DE",1976,"Historical","GCAM-USA",32.73289
"DE",1977,"Historical","GCAM-USA",32.6223
"DE",1978,"Historical","GCAM-USA",32.45782
"DE",1979,"Historical","GCAM-USA",32.45782
"DE",1980,"Historical","GCAM-USA",32.51246
"DE",1981,"Historical","GCAM-USA",32.40336
"DE",1982,"Historical","GCAM-USA",32.24107
"DE",1983,"Historical","GCAM-USA",31.92133
"DE",1984,"Historical","GCAM-USA",31.55621
"DE",1985,"Historical","GCAM-USA",31.24984
"DE",1986,"Historical","GCAM-USA",30.75223
"DE",1987,"Historical","GCAM-USA",30.31774
"DE",1988,"Historical","GCAM-USA",31.17153
"DE",1989,"Historical","GCAM-USA",32.92608
"DE",1990,"Historical","GCAM-USA",33.12036
"DE",1991,"Historical","GCAM-USA",33.89618
"DE",1992,"Historical","GCAM-USA",33.71381
"DE",1993,"Historical","GCAM-USA",32.99564
"DE",1994,"Historical","GCAM-USA",34.75714
"DE",1995,"Historical","GCAM-USA",35.69286
"DE",1996,"Historical","GCAM-USA",35.91266
"DE",1997,"Historical","GCAM-USA",39.70178
"DE",1998,"Historical","GCAM-USA",43.02099
"DE",1999,"Historical","GCAM-USA",45.65089
"DE",2000,"Historical","GCAM-USA",45.66032
"DE",2001,"Historical","GCAM-USA",46.53975
"DE",2002,"Historical","GCAM-USA",44.51495
"DE",2003,"Historical","GCAM-USA",44.45583
"DE",2004,"Historical","GCAM-USA",45.87576
"DE",2005,"Historical","GCAM-USA",44.56381
"DE",2006,"Historical","GCAM-USA",44.78999
"DE",2007,"Historical","GCAM-USA",44.0157
"DE",2008,"Historical","GCAM-USA",42.11001
"DE",2009,"Historical","GCAM-USA",43.76859
"DE",2010,"Historical","GCAM-USA",42.71634
"DE",2011,"Historical","GCAM-USA",43.97698
"DE",2012,"Historical","GCAM-USA",43.20165
"DE",2013,"Historical","GCAM-USA",41.37234
"DE",2014,"Historical","GCAM-USA",44.17318
"DE",2015,"Historical","GCAM-USA",44.99981
"DE",2016,"Historical","GCAM-USA",42.08751
"DE",2017,"Historical","GCAM-USA",39.98463
"DE",2018,"Historical","GCAM-USA",40.31315
"DE",2019,"Historical","GCAM-USA",41.66635
"DE",2020,"Historical","GCAM-USA",42.98009
"FL",1971,"Historical","GCAM-USA",32.28795
"FL",1972,"Historical","GCAM-USA",30.77049
"FL",1973,"Historical","GCAM-USA",29.20358
"FL",1974,"Historical","GCAM-USA",27.8488
"FL",1975,"Historical","GCAM-USA",27.1328
"FL",1976,"Historical","GCAM-USA",26.66634
"FL",1977,"Historical","GCAM-USA",26.09724
"FL",1978,"Historical","GCAM-USA",25.39191
"FL",1979,"Historical","GCAM-USA",24.51911
"FL",1980,"Historical","GCAM-USA",23.71405
"FL",1981,"Historical","GCAM-USA",22.67411
"FL",1982,"Historical","GCAM-USA",22.07212
"FL",1983,"Historical","GCAM-USA",21.49927
"FL",1984,"Historical","GCAM-USA",20.93453
"FL",1985,"Historical","GCAM-USA",20.36095
"FL",1986,"Historical","GCAM-USA",19.80778
"FL",1987,"Historical","GCAM-USA",19.26458
"FL",1988,"Historical","GCAM-USA",19.94713
"FL",1989,"Historical","GCAM-USA",20.12945
"FL",1990,"Historical","GCAM-USA",20.00928
"FL",1991,"Historical","GCAM-USA",19.70783
"FL",1992,"Historical","GCAM-USA",20.11749
"FL",1993,"Historical","GCAM-USA",20.55948
"FL",1994,"Historical","GCAM-USA",21.18375
"FL",1995,"Historical","GCAM-USA",21.62724
"FL",1996,"Historical","GCAM-USA",22.35801
"FL",1997,"Historical","GCAM-USA",24.19633
"FL",1998,"Historical","GCAM-USA",25.03016
"FL",1999,"Historical","GCAM-USA",25.8391
"FL",2000,"Historical","GCAM-USA",25.41677
"FL",2001,"Historical","GCAM-USA",25.63312
"FL",2002,"Historical","GCAM-USA",26.23794
"FL",2003,"Historical","GCAM-USA",26.96117
"FL",2004,"Historical","GCAM-USA",28.02913
"FL",2005,"Historical","GCAM-USA",29.01643
"FL",2006,"Historical","GCAM-USA",29.34301
"FL",2007,"Historical","GCAM-USA",29.37036
"FL",2008,"Historical","GCAM-USA",27.95437
"FL",2009,"Historical","GCAM-USA",26.16613
"FL",2010,"Historical","GCAM-USA",26.09949
"FL",2011,"Historical","GCAM-USA",25.71135
"FL",2012,"Historical","GCAM-USA",25.59816
"FL",2013,"Historical","GCAM-USA",25.79984
"FL",2014,"Historical","GCAM-USA",26.12315
"FL",2015,"Historical","GCAM-USA",26.75043
"FL",2016,"Historical","GCAM-USA",27.1227
"FL",2017,"Historical","GCAM-USA",27.61252
"FL",2018,"Historical","GCAM-USA",28.11545
"FL",2019,"Historical","GCAM-USA",28.51546
"FL",2020,"Historical","GCAM-USA",28.91297
"GA",1971,"Historical","GCAM-USA",27.64033
"GA",1972,"Historical","GCAM-USA",27.08281
"GA",1973,"Historical","GCAM-USA",26.52571
"GA",1974,"Historical","GCAM-USA",26.05346
"GA",1975,"Historical","GCAM-USA",25.71905
"GA",1976,"Historical","GCAM-USA",25.37332
"GA",1977,"Historical","GCAM-USA",24.95043
"GA",1978,"Historical","GCAM-USA",24.59238
"GA",1979,"Historical","GCAM-USA",24.11428
"GA",1980,"Historical","GCAM-USA",23.84061
"GA",1981,"Historical","GCAM-USA",23.39103
"GA",1982,"Historical","GCAM-USA",23.05155
"GA",1983,"Historical","GCAM-USA",22.73765
"GA",1984,"Historical","GCAM-USA",22.32069
"GA",1985,"Historical","GCAM-USA",21.84156
"GA",1986,"Historical","GCAM-USA",21.40366
"GA",1987,"Historical","GCAM-USA",20.97958
"GA",1988,"Historical","GCAM-USA",21.54006
"GA",1989,"Historical","GCAM-USA",21.65091
"GA",1990,"Historical","GCAM-USA",21.7123
"GA",1991,"Historical","GCAM-USA",21.61601
"GA",1992,"Historical","GCAM-USA",22.3805
"GA",1993,"Historical","GCAM-USA",22.94269
"GA",1994,"Historical","GCAM-USA",24.06778
"GA",1995,"Historical","GCAM-USA",24.9186
"GA",1996,"Historical","GCAM-USA",26.0687
"GA",1997,"Historical","GCAM-USA",27.81689
"GA",1998,"Historical","GCAM-USA",29.29069
"GA",1999,"Historical","GCAM-USA",30.73191
"GA",2000,"Historical","GCAM-USA",30.06399
"GA",2001,"Historical","GCAM-USA",29.8734
"GA",2002,"Historical","GCAM-USA",29.79357
"GA",2003,"Historical","GCAM-USA",30.29944
"GA",2004,"Historical","GCAM-USA",31.01588
"GA",2005,"Historical","GCAM-USA",31.79264
"GA",2006,"Historical","GCAM-USA",31.40151
"GA",2007,"Historical","GCAM-USA",30.9449
"GA",2008,"Historical","GCAM-USA",29.76328
"GA",2009,"Historical","GCAM-USA",28.28146
"GA",2010,"Historical","GCAM-USA",28.34232
"GA",2011,"Historical","GCAM-USA",28.58771
"GA",2012,"Historical","GCAM-USA",28.69238
"GA",2013,"Historical","GCAM-USA",28.93979
"GA",2014,"Historical","GCAM-USA",29.6184
"GA",2015,"Historical","GCAM-USA",30.48754
"GA",2016,"Historical","GCAM-USA",31.20351
"GA",2017,"Historical","GCAM-USA",31.91204
"GA",2018,"Historical","GCAM-USA",32.49548
"GA",2019,"Historical","GCAM-USA",33.28243
"GA",2020,"Historical","GCAM-USA",34.04893
"HI",1971,"Historical","GCAM-USA",34.5532
"HI",1972,"Historical","GCAM-USA",33.4682
"HI",1973,"Historical","GCAM-USA",32.52543
"HI",1974,"Historical","GCAM-USA",31.92588
"HI",1975,"Historical","GCAM-USA",31.27728
"HI",1976,"Historical","GCAM-USA",30.6545
"HI",1977,"Historical","GCAM-USA",30.187
"HI",1978,"Historical","GCAM-USA",29.73355
"HI",1979,"Historical","GCAM-USA",29.07835
"HI",1980,"Historical","GCAM-USA",28.71675
"HI",1981,"Historical","GCAM-USA",28.33504
"HI",1982,"Historical","GCAM-USA",27.87894
"HI",1983,"Historical","GCAM-USA",27.35604
"HI",1984,"Historical","GCAM-USA",26.95688
"HI",1985,"Historical","GCAM-USA",26.64583
"HI",1986,"Historical","GCAM-USA",26.34189
"HI",1987,"Historical","GCAM-USA",25.94725
"HI",1988,"Historical","GCAM-USA",27.41124
"HI",1989,"Historical","GCAM-USA",28.64286
"HI",1990,"Historical","GCAM-USA",30.12759
"HI",1991,"Historical","GCAM-USA",30.08705
"HI",1992,"Historical","GCAM-USA",30.3923
"HI",1993,"Historical","GCAM-USA",29.57607
"HI",1994,"Historical","GCAM-USA",29.20815
"HI",1995,"Historical","GCAM-USA",28.68969
"HI",1996,"Historical","GCAM-USA",28.28914
"HI",1997,"Historical","GCAM-USA",29.78601
"HI",1998,"Historical","GCAM-USA",29.01467
"HI",1999,"Historical","GCAM-USA",29.37665
"HI",2000,"Historical","GCAM-USA",29.21806
"HI",2001,"Historical","GCAM-USA",28.82202
"HI",2002,"Historical","GCAM-USA",29.16825
"HI",2003,"Historical","GCAM-USA",30.42761
"HI",2004,"Historical","GCAM-USA",31.54175
"HI",2005,"Historical","GCAM-USA",32.94625
"HI",2006,"Historical","GCAM-USA",33.31099
"HI",2007,"Historical","GCAM-USA",33.79621
"HI",2008,"Historical","GCAM-USA",33.5715
"HI",2009,"Historical","GCAM-USA",32.00408
"HI",2010,"Historical","GCAM-USA",32.39646
"HI",2011,"Historical","GCAM-USA",32.48924
"HI",2012,"Historical","GCAM-USA",32.71252
"HI",2013,"Historical","GCAM-USA",32.90903
"HI",2014,"Historical","GCAM-USA",32.97095
"HI",2015,"Historical","GCAM-USA",33.83683
"HI",2016,"Historical","GCAM-USA",34.3318
"HI",2017,"Historical","GCAM-USA",35.13546
"HI",2018,"Historical","GCAM-USA",35.60999
"HI",2019,"Historical","GCAM-USA",35.50281
"HI",2020,"Historical","GCAM-USA",35.4492
"IA",1971,"Historical","GCAM-USA",16.96739
"IA",1972,"Historical","GCAM-USA",16.91993
"IA",1973,"Historical","GCAM-USA",16.8963
"IA",1974,"Historical","GCAM-USA",16.87273
"IA",1975,"Historical","GCAM-USA",16.7966
"IA",1976,"Historical","GCAM-USA",16.66931
"IA",1977,"Historical","GCAM-USA",16.60638
"IA",1978,"Historical","GCAM-USA",16.58362
"IA",1979,"Historical","GCAM-USA",16.59499
"IA",1980,"Historical","GCAM-USA",16.60638
"IA",1981,"Historical","GCAM-USA",16.64064
"IA",1982,"Historical","GCAM-USA",16.75588
"IA",1983,"Historical","GCAM-USA",16.8551
"IA",1984,"Historical","GCAM-USA",16.92585
"IA",1985,"Historical","GCAM-USA",17.09929
"IA",1986,"Historical","GCAM-USA",17.33202
"IA",1987,"Historical","GCAM-USA",17.48861
"IA",1988,"Historical","GCAM-USA",18.39234
"IA",1989,"Historical","GCAM-USA",19.0384
"IA",1990,"Historical","GCAM-USA",19.53866
"IA",1991,"Historical","GCAM-USA",19.57144
"IA",1992,"Historical","GCAM-USA",20.38808
"IA",1993,"Historical","GCAM-USA",20.30238
"IA",1994,"Historical","GCAM-USA",21.93626
"IA",1995,"Historical","GCAM-USA",22.46574
"IA",1996,"Historical","GCAM-USA",23.69262
"IA",1997,"Historical","GCAM-USA",25.19209
"IA",1998,"Historical","GCAM-USA",25.30738
"IA",1999,"Historical","GCAM-USA",25.77558
"IA",2000,"Historical","GCAM-USA",26.41788
"IA",2001,"Historical","GCAM-USA",26.07171
"IA",2002,"Historical","GCAM-USA",26.67006
"IA",2003,"Historical","GCAM-USA",27.81938
"IA",2004,"Historical","GCAM-USA",30.07301
"IA",2005,"Historical","GCAM-USA",30.95632
"IA",2006,"Historical","GCAM-USA",31.17997
"IA",2007,"Historical","GCAM-USA",32.34818
"IA",2008,"Historical","GCAM-USA",31.52824
"IA",2009,"Historical","GCAM-USA",30.58801
"IA",2010,"Historical","GCAM-USA",31.23244
"IA",2011,"Historical","GCAM-USA",31.5427
"IA",2012,"Historical","GCAM-USA",32.69899
"IA",2013,"Historical","GCAM-USA",32.50751
"IA",2014,"Historical","GCAM-USA",33.9901
"IA",2015,"Historical","GCAM-USA",34.77544
"IA",2016,"Historical","GCAM-USA",34.51507
"IA",2017,"Historical","GCAM-USA",34.49492
"IA",2018,"Historical","GCAM-USA",34.96517
"IA",2019,"Historical","GCAM-USA",34.88953
"IA",2020,"Historical","GCAM-USA",34.86511
"ID",1971,"Historical","GCAM-USA",20.0953
"ID",1972,"Historical","GCAM-USA",19.46321
"ID",1973,"Historical","GCAM-USA",18.99032
"ID",1974,"Historical","GCAM-USA",18.37924
"ID",1975,"Historical","GCAM-USA",17.84907
"ID",1976,"Historical","GCAM-USA",17.32839
"ID",1977,"Historical","GCAM-USA",16.81815
"ID",1978,"Historical","GCAM-USA",16.30124
"ID",1979,"Historical","GCAM-USA",15.91686
"ID",1980,"Historical","GCAM-USA",15.73139
"ID",1981,"Historical","GCAM-USA",15.43703
"ID",1982,"Historical","GCAM-USA",15.24685
"ID",1983,"Historical","GCAM-USA",15.12263
"ID",1984,"Historical","GCAM-USA",14.9853
"ID",1985,"Historical","GCAM-USA",14.94007
"ID",1986,"Historical","GCAM-USA",15.00043
"ID",1987,"Historical","GCAM-USA",15.07658
"ID",1988,"Historical","GCAM-USA",15.87208
"ID",1989,"Historical","GCAM-USA",16.75096
"ID",1990,"Historical","GCAM-USA",17.05183
"ID",1991,"Historical","GCAM-USA",16.96377
"ID",1992,"Historical","GCAM-USA",17.68231
"ID",1993,"Historical","GCAM-USA",18.61128
"ID",1994,"Historical","GCAM-USA",19.49037
"ID",1995,"Historical","GCAM-USA",20.56809
"ID",1996,"Historical","GCAM-USA",20.84138
"ID",1997,"Historical","GCAM-USA",19.38896
"ID",1998,"Historical","GCAM-USA",20.00085
"ID",1999,"Historical","GCAM-USA",21.54856
"ID",2000,"Historical","GCAM-USA",23.10666
"ID",2001,"Historical","GCAM-USA",22.15686
"ID",2002,"Historical","GCAM-USA",22.28666
"ID",2003,"Historical","GCAM-USA",22.62619
"ID",2004,"Historical","GCAM-USA",23.62351
"ID",2005,"Historical","GCAM-USA",24.90695
"ID",2006,"Historical","GCAM-USA",24.89037
"ID",2007,"Historical","GCAM-USA",24.74079
"ID",2008,"Historical","GCAM-USA",24.95099
"ID",2009,"Historical","GCAM-USA",23.41221
"ID",2010,"Historical","GCAM-USA",23.54421
"ID",2011,"Historical","GCAM-USA",23.3287
"ID",2012,"Historical","GCAM-USA",23.19215
"ID",2013,"Historical","GCAM-USA",23.87033
"ID",2014,"Historical","GCAM-USA",24.28664
"ID",2015,"Historical","GCAM-USA",24.23356
"ID",2016,"Historical","GCAM-USA",24.67671
"ID",2017,"Historical","GCAM-USA",24.69967
"ID",2018,"Historical","GCAM-USA",25.66716
"ID",2019,"Historical","GCAM-USA",26.30886
"ID",2020,"Historical","GCAM-USA",26.95132
"IL",1971,"Historical","GCAM-USA",22.74677
"IL",1972,"Historical","GCAM-USA",22.6457
"IL",1973,"Historical","GCAM-USA",22.64771
"IL",1974,"Historical","GCAM-USA",22.62559
"IL",1975,"Historical","GCAM-USA",22.56548
"IL",1976,"Historical","GCAM-USA",22.46402
"IL",1977,"Historical","GCAM-USA",22.37918
"IL",1978,"Historical","GCAM-USA",22.32624
"IL",1979,"Historical","GCAM-USA",22.35758
"IL",1980,"Historical","GCAM-USA",22.29889
"IL",1981,"Historical","GCAM-USA",22.26771
"IL",1982,"Historical","GCAM-USA",22.30669
"IL",1983,"Historical","GCAM-USA",22.33407
"IL",1984,"Historical","GCAM-USA",22.3282
"IL",1985,"Historical","GCAM-USA",22.3517
"IL",1986,"Historical","GCAM-USA",22.37722
"IL",1987,"Historical","GCAM-USA",22.36936
"IL",1988,"Historical","GCAM-USA",23.63283
"IL",1989,"Historical","GCAM-USA",24.04803
"IL",1990,"Historical","GCAM-USA",24.22752
"IL",1991,"Historical","GCAM-USA",24.013
"IL",1992,"Historical","GCAM-USA",24.73972
"IL",1993,"Historical","GCAM-USA",25.07139
"IL",1994,"Historical","GCAM-USA",26.45857
"IL",1995,"Historical","GCAM-USA",26.99648
"IL",1996,"Historical","GCAM-USA",27.90599
"IL",1997,"Historical","GCAM-USA",30.47086
"IL",1998,"Historical","GCAM-USA",31.31744
"IL",1999,"Historical","GCAM-USA",32.34677
"IL",2000,"Historical","GCAM-USA",32.70296
"IL",2001,"Historical","GCAM-USA",32.64129
"IL",2002,"Historical","GCAM-USA",32.80701
"IL",2003,"Historical","GCAM-USA",33.27448
"IL",2004,"Historical","GCAM-USA",34.1166
"IL",2005,"Historical","GCAM-USA",34.6111
"IL",2006,"Historical","GCAM-USA",35.37739
"IL",2007,"Historical","GCAM-USA",35.622
"IL",2008,"Historical","GCAM-USA",35.18059
"IL",2009,"Historical","GCAM-USA",34.12787
"IL",2010,"Historical","GCAM-USA",34.50608
"IL",2011,"Historical","GCAM-USA",35.07995
"IL",2012,"Historical","GCAM-USA",35.78373
"IL",2013,"Historical","GCAM-USA",35.73417
"IL",2014,"Historical","GCAM-USA",36.50689
"IL",2015,"Historical","GCAM-USA",37.09904
"IL",2016,"Historical","GCAM-USA",37.08914
"IL",2017,"Historical","GCAM-USA",37.39444
"IL",2018,"Historical","GCAM-USA",38.48713
"IL",2019,"Historical","GCAM-USA",38.87892
"IL",2020,"Historical","GCAM-USA",39.28949
"IN",1971,"Historical","GCAM-USA",19.12886
"IN",1972,"Historical","GCAM-USA",18.95207
"IN",1973,"Historical","GCAM-USA",18.82426
"IN",1974,"Historical","GCAM-USA",18.74
"IN",1975,"Historical","GCAM-USA",18.72603
"IN",1976,"Historical","GCAM-USA",18.64611
"IN",1977,"Historical","GCAM-USA",18.51896
"IN",1978,"Historical","GCAM-USA",18.37
"IN",1979,"Historical","GCAM-USA",18.26648
"IN",1980,"Historical","GCAM-USA",18.30308
"IN",1981,"Historical","GCAM-USA",18.33648
"IN",1982,"Historical","GCAM-USA",18.37672
"IN",1983,"Historical","GCAM-USA",18.43741
"IN",1984,"Historical","GCAM-USA",18.41039
"IN",1985,"Historical","GCAM-USA",18.40702
"IN",1986,"Historical","GCAM-USA",18.42389
"IN",1987,"Historical","GCAM-USA",18.35993
"IN",1988,"Historical","GCAM-USA",19.20736
"IN",1989,"Historical","GCAM-USA",19.78701
"IN",1990,"Historical","GCAM-USA",19.75301
"IN",1991,"Historical","GCAM-USA",19.59003
"IN",1992,"Historical","GCAM-USA",20.67299
"IN",1993,"Historical","GCAM-USA",21.11235
"IN",1994,"Historical","GCAM-USA",22.21864
"IN",1995,"Historical","GCAM-USA",22.7261
"IN",1996,"Historical","GCAM-USA",23.47323
"IN",1997,"Historical","GCAM-USA",25.04341
"IN",1998,"Historical","GCAM-USA",26.39059
"IN",1999,"Historical","GCAM-USA",27.13363
"IN",2000,"Historical","GCAM-USA",27.51513
"IN",2001,"Historical","GCAM-USA",26.87223
"IN",2002,"Historical","GCAM-USA",27.3552
"IN",2003,"Historical","GCAM-USA",28.38332
"IN",2004,"Historical","GCAM-USA",29.28893
"IN",2005,"Historical","GCAM-USA",29.34446
"IN",2006,"Historical","GCAM-USA",29.67392
"IN",2007,"Historical","GCAM-USA",30.24842
"IN",2008,"Historical","GCAM-USA",29.72807
"IN",2009,"Historical","GCAM-USA",27.46478
"IN",2010,"Historical","GCAM-USA",29.08895
"IN",2011,"Historical","GCAM-USA",29.12356
"IN",2012,"Historical","GCAM-USA",29.16625
"IN",2013,"Historical","GCAM-USA",29.67761
"IN",2014,"Historical","GCAM-USA",30.47956
"IN",2015,"Historical","GCAM-USA",30.11935
"IN",2016,"Historical","GCAM-USA",30.55617
"IN",2017,"Historical","GCAM-USA",30.96014
"IN",2018,"Historical","GCAM-USA",31.86721
"IN",2019,"Historical","GCAM-USA",31.85949
"IN",2020,"Historical","GCAM-USA",31.8939
"KS",1971,"Historical","GCAM-USA",21.84589
"KS",1972,"Historical","GCAM-USA",21.75874
"KS",1973,"Historical","GCAM-USA",21.66272
"KS",1974,"Historical","GCAM-USA",21.63408
"KS",1975,"Historical","GCAM-USA",21.52026
"KS",1976,"Historical","GCAM-USA",21.33321
"KS",1977,"Historical","GCAM-USA",21.14939
"KS",1978,"Historical","GCAM-USA",21.01358
"KS",1979,"Historical","GCAM-USA",20.87951
"KS",1980,"Historical","GCAM-USA",20.76469
"KS",1981,"Historical","GCAM-USA",20.58186
"KS",1982,"Historical","GCAM-USA",20.4447
"KS",1983,"Historical","GCAM-USA",20.31777
"KS",1984,"Historical","GCAM-USA",20.25071
"KS",1985,"Historical","GCAM-USA",20.22568
"KS",1986,"Historical","GCAM-USA",20.1758
"KS",1987,"Historical","GCAM-USA",20.07678
"KS",1988,"Historical","GCAM-USA",20.4572
"KS",1989,"Historical","GCAM-USA",20.51953
"KS",1990,"Historical","GCAM-USA",20.93153
"KS",1991,"Historical","GCAM-USA",21.02095
"KS",1992,"Historical","GCAM-USA",21.36849
"KS",1993,"Historical","GCAM-USA",21.3365
"KS",1994,"Historical","GCAM-USA",22.23359
"KS",1995,"Historical","GCAM-USA",22.34324
"KS",1996,"Historical","GCAM-USA",23.18101
"KS",1997,"Historical","GCAM-USA",25.36983
"KS",1998,"Historical","GCAM-USA",26.01653
"KS",1999,"Historical","GCAM-USA",26.54428
"KS",2000,"Historical","GCAM-USA",26.86277
"KS",2001,"Historical","GCAM-USA",26.85304
"KS",2002,"Historical","GCAM-USA",27.17096
"KS",2003,"Historical","GCAM-USA",27.5467
"KS",2004,"Historical","GCAM-USA",27.71422
"KS",2005,"Historical","GCAM-USA",28.65701
"KS",2006,"Historical","GCAM-USA",29.94372
"KS",2007,"Historical","GCAM-USA",31.25182
